frame_id,processing_time_seconds
exp_60m_60fps_f4954,0.022
exp_60m_60fps_f4955,0.022
exp_60m_60fps_f4956,0.018
exp_60m_60fps_f4957,0.016
exp_60m_60fps_f4958,0.021
exp_60m_60fps_f4959,0.019
exp_60m_60fps_f4960,0.02
exp_60m_60fps_f4961,0.021
exp_60m_60fps_f4962,0.017
exp_60m_60fps_f4963,0.017
exp_60m_60fps_f4964,0.02
exp_60m_60fps_f4965,0.016
exp_60m_60fps_f4966,0.018
exp_60m_60fps_f4967,0.017
exp_60m_60fps_f4968,0.016
exp_60m_60fps_f4969,0.018
exp_60m_60fps_f4970,0.022
exp_60m_60fps_f4971,0.023
exp_60m_60fps_f4972,0.02
exp_60m_60fps_f4973,0.022
exp_60m_60fps_f4974,0.018
exp_60m_60fps_f4975,0.022
exp_60m_60fps_f4976,0.018
exp_60m_60fps_f4977,0.023
exp_60m_60fps_f4978,0.02
exp_60m_60fps_f4979,0.022
exp_60m_60fps_f4980,0.022
exp_60m_60fps_f4981,0.02
exp_60m_60fps_f4982,0.023
exp_60m_60fps_f4983,0.02
exp_60m_60fps_f4984,0.022
exp_60m_60fps_f4985,0.017
exp_60m_60fps_f4986,0.02
exp_60m_60fps_f4987,0.018
exp_60m_60fps_f4988,0.017
exp_60m_60fps_f4989,0.017
exp_60m_60fps_f4990,0.021
exp_60m_60fps_f4991,0.021
exp_60m_60fps_f4992,0.023
exp_60m_60fps_f4993,0.023
exp_60m_60fps_f4994,0.019
exp_60m_60fps_f4995,0.019
exp_60m_60fps_f4996,0.018
exp_60m_60fps_f4997,0.019
exp_60m_60fps_f4998,0.023
exp_60m_60fps_f4999,0.02
exp_60m_60fps_f5000,0.02
exp_60m_60fps_f5001,0.019
exp_60m_60fps_f5002,0.017
exp_60m_60fps_f5003,0.022
exp_60m_60fps_f5004,0.023
exp_60m_60fps_f5005,0.017
exp_60m_60fps_f5006,0.018
exp_60m_60fps_f5007,0.022
exp_60m_60fps_f5008,0.016
exp_60m_60fps_f5009,0.021
exp_60m_60fps_f5010,0.019
exp_60m_60fps_f5011,0.022
exp_60m_60fps_f5012,0.017
exp_60m_60fps_f5013,0.016
exp_60m_60fps_f5014,0.021
exp_60m_60fps_f5015,0.017
exp_60m_60fps_f5016,0.022
exp_60m_60fps_f5017,0.022
exp_60m_60fps_f5018,0.016
exp_60m_60fps_f5019,0.022
exp_60m_60fps_f5020,0.019
exp_60m_60fps_f5021,0.022
exp_60m_60fps_f5022,0.023
exp_60m_60fps_f5023,0.016
exp_60m_60fps_f5024,0.016
exp_60m_60fps_f5025,0.018
exp_60m_60fps_f5026,0.02
exp_60m_60fps_f5027,0.019
exp_60m_60fps_f5028,0.021
exp_60m_60fps_f5029,0.022
exp_60m_60fps_f5030,0.019
exp_60m_60fps_f5031,0.024
exp_60m_60fps_f5032,0.02
exp_60m_60fps_f5033,0.021
exp_60m_60fps_f5034,0.023
exp_60m_60fps_f5035,0.02
exp_60m_60fps_f5036,0.022
exp_60m_60fps_f5037,0.022
exp_60m_60fps_f5038,0.023
exp_60m_60fps_f5039,0.022
exp_60m_60fps_f5040,0.02
exp_60m_60fps_f5041,0.016
exp_60m_60fps_f5042,0.023
exp_60m_60fps_f5043,0.018
exp_60m_60fps_f5044,0.022
exp_60m_60fps_f5045,0.023
exp_60m_60fps_f5046,0.017
exp_60m_60fps_f5047,0.02
exp_60m_60fps_f5048,0.02
exp_60m_60fps_f5049,0.017
exp_60m_60fps_f5050,0.018
exp_60m_60fps_f5051,0.018
exp_60m_60fps_f5052,0.021
exp_60m_60fps_f5053,0.02
exp_60m_60fps_f5054,0.017
exp_60m_60fps_f5055,0.021
exp_60m_60fps_f5056,0.022
exp_60m_60fps_f5057,0.02
exp_60m_60fps_f5058,0.022
exp_60m_60fps_f5059,0.019
exp_60m_60fps_f5060,0.023
exp_60m_60fps_f5061,0.018
exp_60m_60fps_f5062,0.016
exp_60m_60fps_f5063,0.021
exp_60m_60fps_f5064,0.018
exp_60m_60fps_f5065,0.022
exp_60m_60fps_f5066,0.019
exp_60m_60fps_f5067,0.021
exp_60m_60fps_f5068,0.02
exp_60m_60fps_f5069,0.022
exp_60m_60fps_f5070,0.016
exp_60m_60fps_f5071,0.023
exp_60m_60fps_f5072,0.023
exp_60m_60fps_f5073,0.021
exp_60m_60fps_f5074,0.021
exp_60m_60fps_f5075,0.023
exp_60m_60fps_f5076,0.018
exp_60m_60fps_f5077,0.019
exp_60m_60fps_f5078,0.023
exp_60m_60fps_f5079,0.021
exp_60m_60fps_f5080,0.016
exp_60m_60fps_f5081,0.022
exp_60m_60fps_f5082,0.023
exp_60m_60fps_f5083,0.017
exp_60m_60fps_f5084,0.021
exp_60m_60fps_f5085,0.021
exp_60m_60fps_f5086,0.021
exp_60m_60fps_f5087,0.017
exp_60m_60fps_f5088,0.016
exp_60m_60fps_f5089,0.021
exp_60m_60fps_f5090,0.018
exp_60m_60fps_f5091,0.019
exp_60m_60fps_f5092,0.022
exp_60m_60fps_f5093,0.024
exp_60m_60fps_f5094,0.017
exp_60m_60fps_f5095,0.018
exp_60m_60fps_f5096,0.018
exp_60m_60fps_f5097,0.023
exp_60m_60fps_f5098,0.023
exp_60m_60fps_f5099,0.018
exp_60m_60fps_f5100,0.017
exp_60m_60fps_f5101,0.023
exp_60m_60fps_f5102,0.017
exp_60m_60fps_f5103,0.022
exp_60m_60fps_f5104,0.021
exp_60m_60fps_f5105,0.021
exp_60m_60fps_f5106,0.022
exp_60m_60fps_f5107,0.022
exp_60m_60fps_f5108,0.016
exp_60m_60fps_f5109,0.022
exp_60m_60fps_f5110,0.019
exp_60m_60fps_f5111,0.019
exp_60m_60fps_f5112,0.018
exp_60m_60fps_f5113,0.022
exp_60m_60fps_f5114,0.02
exp_60m_60fps_f5115,0.022
exp_60m_60fps_f5116,0.019
exp_60m_60fps_f5117,0.021
exp_60m_60fps_f5118,0.023
exp_60m_60fps_f5119,0.02
exp_60m_60fps_f5120,0.023
exp_60m_60fps_f5121,0.022
exp_60m_60fps_f5122,0.021
exp_60m_60fps_f5123,0.019
exp_60m_60fps_f5124,0.021
exp_60m_60fps_f5125,0.018
exp_60m_60fps_f5126,0.023
exp_60m_60fps_f5127,0.02
exp_60m_60fps_f5128,0.019
exp_60m_60fps_f5129,0.023
exp_60m_60fps_f5130,0.018
exp_60m_60fps_f5131,0.021
exp_60m_60fps_f5132,0.022
exp_60m_60fps_f5133,0.021
exp_60m_60fps_f5134,0.018
exp_60m_60fps_f5135,0.022
exp_60m_60fps_f5136,0.018
exp_60m_60fps_f5137,0.019
exp_60m_60fps_f5138,0.022
exp_60m_60fps_f5139,0.018
exp_60m_60fps_f5140,0.017
exp_60m_60fps_f5141,0.018
exp_60m_60fps_f5142,0.022
exp_60m_60fps_f5143,0.022
exp_60m_60fps_f5144,0.017
exp_60m_60fps_f5145,0.02
exp_60m_60fps_f5146,0.016
exp_60m_60fps_f5147,0.017
exp_60m_60fps_f5148,0.022
exp_60m_60fps_f5149,0.021
exp_60m_60fps_f5150,0.021
exp_60m_60fps_f5151,0.02
exp_60m_60fps_f5152,0.02
exp_60m_60fps_f5153,0.021
exp_60m_60fps_f5154,0.024
exp_60m_60fps_f5155,0.016
exp_60m_60fps_f5156,0.019
exp_60m_60fps_f5157,0.019
exp_60m_60fps_f5158,0.02
exp_60m_60fps_f5159,0.019
exp_60m_60fps_f5160,0.02
exp_60m_60fps_f5161,0.023
exp_60m_60fps_f5162,0.018
exp_60m_60fps_f5163,0.021
exp_60m_60fps_f5164,0.019
exp_60m_60fps_f5165,0.018
exp_60m_60fps_f5166,0.019
exp_60m_60fps_f5167,0.019
exp_60m_60fps_f5168,0.017
exp_60m_60fps_f5169,0.024
exp_60m_60fps_f5170,0.017
exp_60m_60fps_f5171,0.018
exp_60m_60fps_f5172,0.021
exp_60m_60fps_f5173,0.021
exp_60m_60fps_f5174,0.021
exp_60m_60fps_f5175,0.016
exp_60m_60fps_f5176,0.018
exp_60m_60fps_f5177,0.018
exp_60m_60fps_f5178,0.017
exp_60m_60fps_f5179,0.016
exp_60m_60fps_f5180,0.017
exp_60m_60fps_f5181,0.023
exp_60m_60fps_f5182,0.017
exp_60m_60fps_f5183,0.016
exp_60m_60fps_f5184,0.02
exp_60m_60fps_f5185,0.019
exp_60m_60fps_f5186,0.018
exp_60m_60fps_f5187,0.02
exp_60m_60fps_f5188,0.022
exp_60m_60fps_f5189,0.022
exp_60m_60fps_f5190,0.02
exp_60m_60fps_f5191,0.018
exp_60m_60fps_f5192,0.02
exp_60m_60fps_f5193,0.024
exp_60m_60fps_f5194,0.02
exp_60m_60fps_f5195,0.017
exp_60m_60fps_f5196,0.024
exp_60m_60fps_f5197,0.017
exp_60m_60fps_f5198,0.021
exp_60m_60fps_f5199,0.019
exp_60m_60fps_f5200,0.016
exp_60m_60fps_f5201,0.023
exp_60m_60fps_f5202,0.017
exp_60m_60fps_f5203,0.021
exp_60m_60fps_f5204,0.017
exp_60m_60fps_f5205,0.023
exp_60m_60fps_f5206,0.016
exp_60m_60fps_f5207,0.017
exp_60m_60fps_f5208,0.022
exp_60m_60fps_f5209,0.017
exp_60m_60fps_f5210,0.018
exp_60m_60fps_f5211,0.018
exp_60m_60fps_f5212,0.019
exp_60m_60fps_f5213,0.018
exp_60m_60fps_f5214,0.02
exp_60m_60fps_f5215,0.02
exp_60m_60fps_f5216,0.021
exp_60m_60fps_f5217,0.016
exp_60m_60fps_f5218,0.02
exp_60m_60fps_f5219,0.018
exp_60m_60fps_f5220,0.021
exp_60m_60fps_f5221,0.018
exp_60m_60fps_f5222,0.021
exp_60m_60fps_f5223,0.023
exp_60m_60fps_f5224,0.019
exp_60m_60fps_f5225,0.017
exp_60m_60fps_f5226,0.017
exp_60m_60fps_f5227,0.016
exp_60m_60fps_f5228,0.023
exp_60m_60fps_f5229,0.017
exp_60m_60fps_f5230,0.016
exp_60m_60fps_f5231,0.018
exp_60m_60fps_f5232,0.017
exp_60m_60fps_f5233,0.018
exp_60m_60fps_f5234,0.022
exp_60m_60fps_f5235,0.024
exp_60m_60fps_f5236,0.022
exp_60m_60fps_f5237,0.016
exp_60m_60fps_f5238,0.017
exp_60m_60fps_f5239,0.016
exp_60m_60fps_f5240,0.02
exp_60m_60fps_f5241,0.017
exp_60m_60fps_f5242,0.018
exp_60m_60fps_f5243,0.018
exp_60m_60fps_f5244,0.016
exp_60m_60fps_f5245,0.022
exp_60m_60fps_f5246,0.017
exp_60m_60fps_f5247,0.019
exp_60m_60fps_f5248,0.018
exp_60m_60fps_f5249,0.022
exp_60m_60fps_f5250,0.018
exp_60m_60fps_f5251,0.018
exp_60m_60fps_f5252,0.019
exp_60m_60fps_f5253,0.017
exp_60m_60fps_f5254,0.018
exp_60m_60fps_f5255,0.022
exp_60m_60fps_f5256,0.022
exp_60m_60fps_f5257,0.023
exp_60m_60fps_f5258,0.023
exp_60m_60fps_f5259,0.024
exp_60m_60fps_f5260,0.019
exp_60m_60fps_f5261,0.022
exp_60m_60fps_f5262,0.017
exp_60m_60fps_f5263,0.023
exp_60m_60fps_f5264,0.019
exp_60m_60fps_f5265,0.022
exp_60m_60fps_f5266,0.019
exp_60m_60fps_f5267,0.016
exp_60m_60fps_f5268,0.017
exp_60m_60fps_f5269,0.023
exp_60m_60fps_f5270,0.021
exp_60m_60fps_f5271,0.017
exp_60m_60fps_f5272,0.017
exp_60m_60fps_f5273,0.018
exp_60m_60fps_f5274,0.023
exp_60m_60fps_f5275,0.023
exp_60m_60fps_f5276,0.022
exp_60m_60fps_f5277,0.023
exp_60m_60fps_f5278,0.023
exp_60m_60fps_f5279,0.021
exp_60m_60fps_f5280,0.02
exp_60m_60fps_f5281,0.022
exp_60m_60fps_f5282,0.018
exp_60m_60fps_f5283,0.018
exp_60m_60fps_f5284,0.017
exp_60m_60fps_f5285,0.016
exp_60m_60fps_f5286,0.019
exp_60m_60fps_f5287,0.023
exp_60m_60fps_f5288,0.021
exp_60m_60fps_f5289,0.017
exp_60m_60fps_f5290,0.016
exp_60m_60fps_f5291,0.019
exp_60m_60fps_f5292,0.022
exp_60m_60fps_f5293,0.019
exp_60m_60fps_f5294,0.018
exp_60m_60fps_f5295,0.018
exp_60m_60fps_f5296,0.022
exp_60m_60fps_f5297,0.016
exp_60m_60fps_f5298,0.023
exp_60m_60fps_f5299,0.022
exp_60m_60fps_f5300,0.016
exp_60m_60fps_f5301,0.017
exp_60m_60fps_f5302,0.017
exp_60m_60fps_f5303,0.021
exp_60m_60fps_f5304,0.017
exp_60m_60fps_f5305,0.023
exp_60m_60fps_f5306,0.019
exp_60m_60fps_f5307,0.018
exp_60m_60fps_f5308,0.021
exp_60m_60fps_f5309,0.023
exp_60m_60fps_f5310,0.021
exp_60m_60fps_f5311,0.022
exp_60m_60fps_f5312,0.018
exp_60m_60fps_f5313,0.022
exp_60m_60fps_f5314,0.018
exp_60m_60fps_f5315,0.018
exp_60m_60fps_f5316,0.018
exp_60m_60fps_f5317,0.023
exp_60m_60fps_f5318,0.02
exp_60m_60fps_f5319,0.019
exp_60m_60fps_f5320,0.021
exp_60m_60fps_f5321,0.017
exp_60m_60fps_f5322,0.017
exp_60m_60fps_f5323,0.021
exp_60m_60fps_f5324,0.02
exp_60m_60fps_f5325,0.017
exp_60m_60fps_f5326,0.016
exp_60m_60fps_f5327,0.017
exp_60m_60fps_f5328,0.022
exp_60m_60fps_f5329,0.017
exp_60m_60fps_f5330,0.02
exp_60m_60fps_f5331,0.018
exp_60m_60fps_f5332,0.018
exp_60m_60fps_f5333,0.017
exp_60m_60fps_f5334,0.019
exp_60m_60fps_f5335,0.017
exp_60m_60fps_f5336,0.02
exp_60m_60fps_f5337,0.023
exp_60m_60fps_f5338,0.02
exp_60m_60fps_f5339,0.024
exp_60m_60fps_f5340,0.018
exp_60m_60fps_f5341,0.016
exp_60m_60fps_f5342,0.018
exp_60m_60fps_f5343,0.017
exp_60m_60fps_f5344,0.022
exp_60m_60fps_f5345,0.016
exp_60m_60fps_f5346,0.02
exp_60m_60fps_f5347,0.018
exp_60m_60fps_f5348,0.016
exp_60m_60fps_f5349,0.023
exp_60m_60fps_f5350,0.017
exp_60m_60fps_f5351,0.018
exp_60m_60fps_f5352,0.024
exp_60m_60fps_f5353,0.016
exp_60m_60fps_f5354,0.016
exp_60m_60fps_f5355,0.02
exp_60m_60fps_f5356,0.016
exp_60m_60fps_f5357,0.02
exp_60m_60fps_f5358,0.019
exp_60m_60fps_f5359,0.017
exp_60m_60fps_f5360,0.02
exp_60m_60fps_f5361,0.021
exp_60m_60fps_f5362,0.02
exp_60m_60fps_f5363,0.021
exp_60m_60fps_f5364,0.021
exp_60m_60fps_f5365,0.019
exp_60m_60fps_f5366,0.022
exp_60m_60fps_f5367,0.017
exp_60m_60fps_f5368,0.023
exp_60m_60fps_f5369,0.023
exp_60m_60fps_f5370,0.016
exp_60m_60fps_f5371,0.023
exp_60m_60fps_f5372,0.018
exp_60m_60fps_f5373,0.016
exp_60m_60fps_f5374,0.017
exp_60m_60fps_f5375,0.023
exp_60m_60fps_f5376,0.016
exp_60m_60fps_f5377,0.018
exp_60m_60fps_f5378,0.022
exp_60m_60fps_f5379,0.017
exp_60m_60fps_f5380,0.023
exp_60m_60fps_f5381,0.019
exp_60m_60fps_f5382,0.02
exp_60m_60fps_f5383,0.018
exp_60m_60fps_f5384,0.016
exp_60m_60fps_f5385,0.023
exp_60m_60fps_f5386,0.023
exp_60m_60fps_f5387,0.02
exp_60m_60fps_f5388,0.019
exp_60m_60fps_f5389,0.022
exp_60m_60fps_f5390,0.016
exp_60m_60fps_f5391,0.016
exp_60m_60fps_f5392,0.02
exp_60m_60fps_f5393,0.016
exp_60m_60fps_f5394,0.019
exp_60m_60fps_f5395,0.018
exp_60m_60fps_f5396,0.021
exp_60m_60fps_f5397,0.023
exp_60m_60fps_f5398,0.018
exp_60m_60fps_f5399,0.022
exp_60m_60fps_f5400,0.019
exp_60m_60fps_f5401,0.016
exp_60m_60fps_f5402,0.023
exp_60m_60fps_f5403,0.023
exp_60m_60fps_f5404,0.017
exp_60m_60fps_f5405,0.021
exp_60m_60fps_f5406,0.017
exp_60m_60fps_f5407,0.016
exp_60m_60fps_f5408,0.017
exp_60m_60fps_f5409,0.022
exp_60m_60fps_f5410,0.02
exp_60m_60fps_f5411,0.02
exp_60m_60fps_f5412,0.018
exp_60m_60fps_f5413,0.018
exp_60m_60fps_f5414,0.02
exp_60m_60fps_f5415,0.018
exp_60m_60fps_f5416,0.023
exp_60m_60fps_f5417,0.019
exp_60m_60fps_f5418,0.023
exp_60m_60fps_f5419,0.022
exp_60m_60fps_f5420,0.017
exp_60m_60fps_f5421,0.018
exp_60m_60fps_f5422,0.017
exp_60m_60fps_f5423,0.02
exp_60m_60fps_f5424,0.021
exp_60m_60fps_f5425,0.02
exp_60m_60fps_f5426,0.022
exp_60m_60fps_f5427,0.022
exp_60m_60fps_f5428,0.022
exp_60m_60fps_f5429,0.023
exp_60m_60fps_f5430,0.02
exp_60m_60fps_f5431,0.02
exp_60m_60fps_f5432,0.021
exp_60m_60fps_f5433,0.017
exp_60m_60fps_f5434,0.018
exp_60m_60fps_f5435,0.021
exp_60m_60fps_f5436,0.022
exp_60m_60fps_f5437,0.02
exp_60m_60fps_f5438,0.021
exp_60m_60fps_f5439,0.019
exp_60m_60fps_f5440,0.019
exp_60m_60fps_f5441,0.022
exp_60m_60fps_f5442,0.022
exp_60m_60fps_f5443,0.023
exp_60m_60fps_f5444,0.021
exp_60m_60fps_f5445,0.023
exp_60m_60fps_f5446,0.02
exp_60m_60fps_f5447,0.018
exp_60m_60fps_f5448,0.019
exp_60m_60fps_f5449,0.023
exp_60m_60fps_f5450,0.016
exp_60m_60fps_f5451,0.02
exp_60m_60fps_f5452,0.023
exp_60m_60fps_f5453,0.018
exp_60m_60fps_f5454,0.024
exp_60m_60fps_f5455,0.019
exp_60m_60fps_f5456,0.02
exp_60m_60fps_f5457,0.023
exp_60m_60fps_f5458,0.019
exp_60m_60fps_f5459,0.018
exp_60m_60fps_f5460,0.017
exp_60m_60fps_f5461,0.023
exp_60m_60fps_f5462,0.019
exp_60m_60fps_f5463,0.016
exp_60m_60fps_f5464,0.017
exp_60m_60fps_f5465,0.016
exp_60m_60fps_f5466,0.022
exp_60m_60fps_f5467,0.021
exp_60m_60fps_f5468,0.021
exp_60m_60fps_f5469,0.019
exp_60m_60fps_f5470,0.023
exp_60m_60fps_f5471,0.018
exp_60m_60fps_f5472,0.016
exp_60m_60fps_f5473,0.023
exp_60m_60fps_f5474,0.019
exp_60m_60fps_f5475,0.023
exp_60m_60fps_f5476,0.017
exp_60m_60fps_f5477,0.018
exp_60m_60fps_f5478,0.019
exp_60m_60fps_f5479,0.023
exp_60m_60fps_f5480,0.022
exp_60m_60fps_f5481,0.022
exp_60m_60fps_f5482,0.023
exp_60m_60fps_f5483,0.02
exp_60m_60fps_f5484,0.018
exp_60m_60fps_f5485,0.019
exp_60m_60fps_f5486,0.019
exp_60m_60fps_f5487,0.019
exp_60m_60fps_f5488,0.023
exp_60m_60fps_f5489,0.018
exp_60m_60fps_f5490,0.017
exp_60m_60fps_f5491,0.021
exp_60m_60fps_f5492,0.022
exp_60m_60fps_f5493,0.018
exp_60m_60fps_f5494,0.021
exp_60m_60fps_f5495,0.017
exp_60m_60fps_f5496,0.024
exp_60m_60fps_f5497,0.017
exp_60m_60fps_f5498,0.016
exp_60m_60fps_f5499,0.019
exp_60m_60fps_f5500,0.016
exp_60m_60fps_f5501,0.023
exp_60m_60fps_f5502,0.018
exp_60m_60fps_f5503,0.017
exp_60m_60fps_f5504,0.017
exp_60m_60fps_f5505,0.019
exp_60m_60fps_f5506,0.023
exp_60m_60fps_f5507,0.022
exp_60m_60fps_f5508,0.017
exp_60m_60fps_f5509,0.018
exp_60m_60fps_f5510,0.016
exp_60m_60fps_f5511,0.022
exp_60m_60fps_f5512,0.023
exp_60m_60fps_f5513,0.017
exp_60m_60fps_f5514,0.021
exp_60m_60fps_f5515,0.017
exp_60m_60fps_f5516,0.021
exp_60m_60fps_f5517,0.018
exp_60m_60fps_f5518,0.017
exp_60m_60fps_f5519,0.021
exp_60m_60fps_f5520,0.019
exp_60m_60fps_f5521,0.023
exp_60m_60fps_f5522,0.021
exp_60m_60fps_f5523,0.017
exp_60m_60fps_f5524,0.019
exp_60m_60fps_f5525,0.022
exp_60m_60fps_f5526,0.017
exp_60m_60fps_f5527,0.021
exp_60m_60fps_f5528,0.019
exp_60m_60fps_f5529,0.023
exp_60m_60fps_f5530,0.017
exp_60m_60fps_f5531,0.018
exp_60m_60fps_f5532,0.018
exp_60m_60fps_f5533,0.019
exp_60m_60fps_f5534,0.017
exp_60m_60fps_f5535,0.016
exp_60m_60fps_f5536,0.02
exp_60m_60fps_f5537,0.022
exp_60m_60fps_f5538,0.02
exp_60m_60fps_f5539,0.016
exp_60m_60fps_f5540,0.018
exp_60m_60fps_f5541,0.021
exp_60m_60fps_f5542,0.016
exp_60m_60fps_f5543,0.024
exp_60m_60fps_f5544,0.016
exp_60m_60fps_f5545,0.017
exp_60m_60fps_f5546,0.022
exp_60m_60fps_f5547,0.02
exp_60m_60fps_f5548,0.017
exp_60m_60fps_f5549,0.016
exp_60m_60fps_f5550,0.019
exp_60m_60fps_f5551,0.021
exp_60m_60fps_f5552,0.016
exp_60m_60fps_f5553,0.024
exp_60m_60fps_f5554,0.022
exp_60m_60fps_f5555,0.018
exp_60m_60fps_f5556,0.016
exp_60m_60fps_f5557,0.022
exp_60m_60fps_f5558,0.02
exp_60m_60fps_f5559,0.019
exp_60m_60fps_f5560,0.017
exp_60m_60fps_f5561,0.017
exp_60m_60fps_f5562,0.019
exp_60m_60fps_f5563,0.017
exp_60m_60fps_f5564,0.018
exp_60m_60fps_f5565,0.017
exp_60m_60fps_f5566,0.017
exp_60m_60fps_f5567,0.017
exp_60m_60fps_f5568,0.016
exp_60m_60fps_f5569,0.017
exp_60m_60fps_f5570,0.023
exp_60m_60fps_f5571,0.021
exp_60m_60fps_f5572,0.021
exp_60m_60fps_f5573,0.016
exp_60m_60fps_f5574,0.022
exp_60m_60fps_f5575,0.022
exp_60m_60fps_f5576,0.023
exp_60m_60fps_f5577,0.019
exp_60m_60fps_f5578,0.016
exp_60m_60fps_f5579,0.02
exp_60m_60fps_f5580,0.021
exp_60m_60fps_f5581,0.017
exp_60m_60fps_f5582,0.019
exp_60m_60fps_f5583,0.023
exp_60m_60fps_f5584,0.018
exp_60m_60fps_f5585,0.021
exp_60m_60fps_f5586,0.023
exp_60m_60fps_f5587,0.017
exp_60m_60fps_f5588,0.022
exp_60m_60fps_f5589,0.019
exp_60m_60fps_f5590,0.023
exp_60m_60fps_f5591,0.023
exp_60m_60fps_f5592,0.017
exp_60m_60fps_f5593,0.022
exp_60m_60fps_f5594,0.018
exp_60m_60fps_f5595,0.021
exp_60m_60fps_f5596,0.018
exp_60m_60fps_f5597,0.019
exp_60m_60fps_f5598,0.018
exp_60m_60fps_f5599,0.019
exp_60m_60fps_f5600,0.022
exp_60m_60fps_f5601,0.019
exp_60m_60fps_f5602,0.022
exp_60m_60fps_f5603,0.024
exp_60m_60fps_f5604,0.022
exp_60m_60fps_f5605,0.022
exp_60m_60fps_f5606,0.018
exp_60m_60fps_f5607,0.019
exp_60m_60fps_f5608,0.016
exp_60m_60fps_f5609,0.023
exp_60m_60fps_f5610,0.016
exp_60m_60fps_f5611,0.022
exp_60m_60fps_f5612,0.022
exp_60m_60fps_f5613,0.024
exp_60m_60fps_f5614,0.02
exp_60m_60fps_f5615,0.017
exp_60m_60fps_f5616,0.017
exp_60m_60fps_f5617,0.023
exp_60m_60fps_f5618,0.017
exp_60m_60fps_f5619,0.018
exp_60m_60fps_f5620,0.02
exp_60m_60fps_f5621,0.016
exp_60m_60fps_f5622,0.019
exp_60m_60fps_f5623,0.018
exp_60m_60fps_f5624,0.016
exp_60m_60fps_f5625,0.019
exp_60m_60fps_f5626,0.02
exp_60m_60fps_f5627,0.021
exp_60m_60fps_f5628,0.021
exp_60m_60fps_f5629,0.019
exp_60m_60fps_f5630,0.021
exp_60m_60fps_f5631,0.016
exp_60m_60fps_f5632,0.017
exp_60m_60fps_f5633,0.022
exp_60m_60fps_f5634,0.02
exp_60m_60fps_f5635,0.017
exp_60m_60fps_f5636,0.02
exp_60m_60fps_f5637,0.019
exp_60m_60fps_f5638,0.022
exp_60m_60fps_f5639,0.02
exp_60m_60fps_f5640,0.019
exp_60m_60fps_f5641,0.019
exp_60m_60fps_f5642,0.019
exp_60m_60fps_f5643,0.016
exp_60m_60fps_f5644,0.023
exp_60m_60fps_f5645,0.022
exp_60m_60fps_f5646,0.022
exp_60m_60fps_f5647,0.023
exp_60m_60fps_f5648,0.017
exp_60m_60fps_f5649,0.023
exp_60m_60fps_f5650,0.023
exp_60m_60fps_f5651,0.022
exp_60m_60fps_f5652,0.019
exp_60m_60fps_f5653,0.018
exp_60m_60fps_f5654,0.022
exp_60m_60fps_f5655,0.016
exp_60m_60fps_f5656,0.02
exp_60m_60fps_f5657,0.022
exp_60m_60fps_f5658,0.021
exp_60m_60fps_f5659,0.023
exp_60m_60fps_f5660,0.019
exp_60m_60fps_f5661,0.022
exp_60m_60fps_f5662,0.019
exp_60m_60fps_f5663,0.018
exp_60m_60fps_f5664,0.016
exp_60m_60fps_f5665,0.019
exp_60m_60fps_f5666,0.022
exp_60m_60fps_f5667,0.022
exp_60m_60fps_f5668,0.024
exp_60m_60fps_f5669,0.018
exp_60m_60fps_f5670,0.017
exp_60m_60fps_f5671,0.016
exp_60m_60fps_f5672,0.018
exp_60m_60fps_f5673,0.016
exp_60m_60fps_f5674,0.017
exp_60m_60fps_f5675,0.018
exp_60m_60fps_f5676,0.022
exp_60m_60fps_f5677,0.018
exp_60m_60fps_f5678,0.021
exp_60m_60fps_f5679,0.021
exp_60m_60fps_f5680,0.021
exp_60m_60fps_f5681,0.017
exp_60m_60fps_f5682,0.017
exp_60m_60fps_f5683,0.021
exp_60m_60fps_f5684,0.023
exp_60m_60fps_f5685,0.021
exp_60m_60fps_f5686,0.022
exp_60m_60fps_f5687,0.02
exp_60m_60fps_f5688,0.023
exp_60m_60fps_f5689,0.018
exp_60m_60fps_f5690,0.022
exp_60m_60fps_f5691,0.02
exp_60m_60fps_f5692,0.02
exp_60m_60fps_f5693,0.023
exp_60m_60fps_f5694,0.016
exp_60m_60fps_f5695,0.023
exp_60m_60fps_f5696,0.019
exp_60m_60fps_f5697,0.021
exp_60m_60fps_f5698,0.023
exp_60m_60fps_f5699,0.02
exp_60m_60fps_f5700,0.016
exp_60m_60fps_f5701,0.022
exp_60m_60fps_f5702,0.021
exp_60m_60fps_f5703,0.016
exp_60m_60fps_f5704,0.018
exp_60m_60fps_f5705,0.023
exp_60m_60fps_f5706,0.018
exp_60m_60fps_f5707,0.019
exp_60m_60fps_f5708,0.023
exp_60m_60fps_f5709,0.022
exp_60m_60fps_f5710,0.023
exp_60m_60fps_f5711,0.017
exp_60m_60fps_f5712,0.02
exp_60m_60fps_f5713,0.02
exp_60m_60fps_f5714,0.02
exp_60m_60fps_f5715,0.022
exp_60m_60fps_f5716,0.018
exp_60m_60fps_f5717,0.02
exp_60m_60fps_f5718,0.023
exp_60m_60fps_f5719,0.017
exp_60m_60fps_f5720,0.017
exp_60m_60fps_f5721,0.021
exp_60m_60fps_f5722,0.018
exp_60m_60fps_f5723,0.018
exp_60m_60fps_f5724,0.018
exp_60m_60fps_f5725,0.022
exp_60m_60fps_f5726,0.018
exp_60m_60fps_f5727,0.021
exp_60m_60fps_f5728,0.016
exp_60m_60fps_f5729,0.023
exp_60m_60fps_f5730,0.017
